Unnamed: 0,Country Name,Country Code,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
14858,Philippines,PHL,2010,96337125.0,323.094627226079,3.34135983402037,22575356.0,45.332,48.0,0.669,7.147972
14863,Philippines,PHL,2015,105312992.0,353.197813327967,3.77024234469686,37023422.0,46.284,57.0,0.69,5.1030045
14865,Philippines,PHL,2017,108119693.0,362.61090317604,4.11815540339097,39341995.0,46.682,60.0,0.694,4.2958755
14867,Philippines,PHL,2019,110804683.0,371.615799711574,4.51942674426754,47776892.0,47.149,60.0,0.708,3.4927368
14869,Philippines,PHL,2021,113100950.0,379.317000368917,4.8807304447929,6886922.0,47.684,58.0,0.69,2.6954498
14914,Poland,POL,2000,38258629.0,124.909820758105,12.2441691813974,2340919.0,61.716,66.0,0.801,
14919,Poland,POL,2005,38165445.0,124.589315444129,13.2347926244254,3553680.0,61.452,71.0,0.826,0.8407593
14924,Poland,POL,2010,38042794.0,124.209200731357,13.5707882889596,4099082.0,60.892,75.0,0.852,1.5730591
14929,Poland,POL,2015,37986412.0,124.061569613639,15.3775328347538,4448883.0,60.278,80.0,0.879,5.235428
14931,Poland,POL,2017,37974826.0,124.0237303635,16.4659360432975,7376512.0,60.105,82.0,0.882,6.7105103
14933,Poland,POL,2019,37965475.0,124.025595374212,17.5584217024462,10225516.0,60.037,82.0,0.887,8.180313
14935,Poland,POL,2021,36981559.0,120.815285854296,18.5352368986876,3676185.0,60.075,82.0,0.884,9.638428
14979,Portugal,PRT,2000,10289898.0,112.457901639344,16.1309006351084,6721365.0,54.399,74.0,0.797,0.77033234
14984,Portugal,PRT,2005,10503330.0,114.828140373893,17.2680626718468,10139655.0,57.522,80.0,0.81,0.82175446
14989,Portugal,PRT,2010,10573100.0,115.439458456163,18.5177045107792,10428173.5126738,60.567,84.0,0.836,0.8372345
14994,Portugal,PRT,2015,10358076.0,113.072519583956,20.5742532955034,12706909.0,63.514,87.0,0.857,0.8183899
14996,Portugal,PRT,2017,10300300.0,112.441815784188,21.4882830483163,15937325.0,64.652,88.0,0.864,0.8018341
14998,Portugal,PRT,2019,10286263.0,112.288582794065,22.3900784021367,22047878.978,65.764,87.0,0.872,0.78040314
15000,Portugal,PRT,2021,10361831.0,113.113510527741,23.2908706037669,8056494.578,66.849,88.0,0.876,0.75431824
15304,Qatar,QAT,2000,644989.0,55.5546080964686,1.24381966204075,2672972.0,96.311,52.0,0.795,0.097076416
15309,Qatar,QAT,2005,825408.0,71.0945736434109,1.15857924722031,6041040.0,97.396,54.0,0.815,0.097076416
15314,Qatar,QAT,2010,1616832.0,139.262015503876,0.862464636843677,12391268.0,98.501,67.0,0.834,0.08478546
15319,Qatar,QAT,2015,2344557.0,204.051958224543,1.05084577481311,25263224.0,98.945,73.0,0.86,0.05405426
15321,Qatar,QAT,2017,2545820.0,221.568320278503,1.12252533934654,29949181.0,99.078,72.0,0.87,0.041755676
15323,Qatar,QAT,2019,2638657.0,229.648128807659,1.17212029932225,32953297.0,99.188,75.0,0.88,0.029464722
15325,Qatar,QAT,2021,2504910.0,218.007832898172,1.30386268899766,14832936.0,99.278,76.0,0.866,0.017173767
3707,Republic of Congo,COG,2000,3151345.0,9.22795021961933,3.12687072870937,127541.0,58.695,21.0,0.545,33.08609
3712,Republic of Congo,COG,2005,3696393.0,10.8239912152269,2.98408475505716,,60.988,25.0,0.569,29.516708
3717,Republic of Congo,COG,2010,4462290.0,13.0667349926794,2.75270096744048,341640.429165812,63.256,30.0,0.609,23.709412
3722,Republic of Congo,COG,2015,5097581.0,14.9270307467057,2.6610957884824,657927.0,65.543,38.0,0.643,18.33989
3724,Republic of Congo,COG,2017,5351011.0,15.6691390922401,2.68201653855692,333899.0,66.459,36.0,0.635,16.317612
3726,Republic of Congo,COG,2019,5616661.0,16.4470307467057,2.72775052651388,541787.136860717,67.373,39.0,0.634,15.941811
3728,Republic of Congo,COG,2021,5892183.0,17.2538301610542,2.79756246538846,157784.0,68.283,41.0,0.643,15.56765
15394,Romania,ROU,2000,22442971.0,97.701323407775,13.4875679488788,1218102.0,53.004,69.0,0.73,0.0
15399,Romania,ROU,2005,21319685.0,92.7023436820593,14.916750094722,1707714.0,53.174,72.0,0.765,0.0
15404,Romania,ROU,2010,20246871.0,88.0107411432297,15.8399964683843,3733253.0,53.829,74.0,0.822,0.0
15409,Romania,ROU,2015,19815616.0,86.1248956884562,17.209625303825,3634598.0,53.887,78.0,0.823,0.0
15411,Romania,ROU,2017,19588715.0,85.1387126216968,17.9121340991497,4423249.0,53.936,78.0,0.828,0.0
15413,Romania,ROU,2019,19371648.0,84.1952712100139,18.604236526527,5630289.0,54.084,79.0,0.838,0.0
15415,Romania,ROU,2021,19122059.0,83.1104789638387,19.3269658332554,2719206.0,54.329,78.0,0.829,0.0
15459,Russia,RUS,2000,146596869.0,8.94901570933758,12.3296983445071,17687894.0,73.35,54.0,0.75,4.0372467
15464,Russia,RUS,2005,143518814.0,8.76108889416588,13.7404731533261,26522315.0,73.463,50.0,0.78,3.72155
15469,Russia,RUS,2010,142849468.0,8.72263552192818,12.7006113070257,43855539.0,73.687,70.0,0.808,3.3225327
15474,Russia,RUS,2015,144640716.0,8.8320122221157,13.534464750748,76846126.0,74.05,74.0,0.833,2.9179916
15476,Russia,RUS,2017,145293260.0,8.87185768709161,14.2409291689874,89373638.0,74.292,77.0,0.838,2.7515106
15478,Russia,RUS,2019,145453291.0,8.88162945666663,15.063299330246,108857906.0,74.587,79.0,0.847,2.5836868
15480,Russia,RUS,2021,144746762.0,8.83848757424343,15.7333987949149,96851769.0,74.934,79.0,0.813,2.4153366
15524,Rwanda,RWA,2000,8213931.0,332.952209160924,2.14435707728474,,14.926,19.0,0.34,33.78916
15529,Rwanda,RWA,2005,9054528.0,367.025861370085,2.59692719487973,,16.912,26.0,0.433,29.359245
15534,Rwanda,RWA,2010,10317553.0,418.222659100122,2.73524145040779,188221.0,16.934,39.0,0.504,25.332886
15539,Rwanda,RWA,2015,11640022.0,471.829023104986,2.96109405978786,544541.0,17.004,44.0,0.525,21.299744
15541,Rwanda,RWA,2017,12202060.0,494.611268747467,3.14278477802991,1031957.04,17.125,48.0,0.539,19.673203
15543,Rwanda,RWA,2019,12776103.0,517.880137819214,3.35702522122747,1561562.21422701,17.313,47.0,0.55,18.03865
15545,Rwanda,RWA,2021,13355260.0,541.35630320227,3.60565799542652,715763.609,17.568,49.0,0.562,16.3974
15700,Saint Lucia,LCA,2000,,,,,27.774,49.0,0.71,7.8863525
15705,Saint Lucia,LCA,2005,,,,,23.085,62.0,0.73,6.8799057
15710,Saint Lucia,LCA,2010,,,,,18.45,68.0,0.749,4.8814774
15715,Saint Lucia,LCA,2015,,,,,18.515,74.0,0.757,2.641693
15717,Saint Lucia,LCA,2017,,,,,18.612,74.0,0.757,1.7455673
15719,Saint Lucia,LCA,2019,,,,,18.754,77.0,0.745,1.2972183
15721,Saint Lucia,LCA,2021,,,,,18.94,77.0,0.724,1.2956848
15752,Saint Pierre and Miquelon,SPM,2010,,,,,,,,8.599998
15757,Saint Pierre and Miquelon,SPM,2015,,,,,,,,8.599998
15759,Saint Pierre and Miquelon,SPM,2017,,,,,,,,8.599998
15761,Saint Pierre and Miquelon,SPM,2019,,,,,,,,8.599998
15869,Samoa,WSM,2000,181685.0,64.1996466431095,4.46266890497289,164142.0,21.977,41.0,0.676,4.978195
15874,Samoa,WSM,2005,186978.0,66.069964664311,4.74840690239787,266625.0,21.218,39.0,0.694,4.6920624
15879,Samoa,WSM,2010,193023.0,68.2060070671378,4.88155525910192,,20.078,48.0,0.708,3.3713226
15884,Samoa,WSM,2015,201782.0,71.3010600706714,4.87332864180155,98950.0,18.914,53.0,0.708,2.088585
15886,Samoa,WSM,2017,205415.0,73.8902877697842,4.94609679453008,81921.0,18.452,54.0,0.712,1.5862885
15888,Samoa,WSM,2019,209780.0,75.4604316546763,5.17090564139966,74867.0,18.056,55.0,0.708,1.1444016
15890,Samoa,WSM,2021,213779.0,76.8989208633094,5.42078501630188,7212.0,17.742,55.0,0.706,0.8351288
15934,San Marino,SMR,2000,26799.0,446.65,15.5266987574163,,93.44,69.0,0.881,0.0
15939,San Marino,SMR,2005,29836.0,497.266666666667,16.2347094132265,,94.453,73.0,0.893,0.0
15944,San Marino,SMR,2010,33270.0,554.5,17.168187829608,,95.74,75.0,0.905,0.0
15949,San Marino,SMR,2015,32897.0,548.283333333333,18.4876552314091,,96.739,79.0,0.896,0.0
15951,San Marino,SMR,2017,33825.0,563.75,18.9976147536215,,97.072,81.0,0.903,0.0
15953,San Marino,SMR,2019,34663.0,577.716666666667,19.6534210602257,,97.368,77.0,0.908,0.0
15955,San Marino,SMR,2021,34252.0,570.866666666667,20.3977149468508,,97.62,77.0,0.903,0.0
15999,Sao Tome and Principe,STP,2000,144018.0,150.01875,4.23765002412884,35054.0,53.424,33.0,,19.11184
16004,Sao Tome and Principe,STP,2005,161639.0,168.373958333333,4.01789166633156,43282.0,59.165,37.0,0.535,14.587662
16009,Sao Tome and Principe,STP,2010,181802.0,189.377083333333,3.69357872850684,,64.952,47.0,0.564,10.164154
16014,Sao Tome and Principe,STP,2015,200291.0,208.636458333333,3.57155338981782,,70.174,52.0,0.608,5.9188156
16016,Sao Tome and Principe,STP,2017,206970.0,215.59375,3.67057140993523,,71.968,55.0,0.617,4.2835617
16018,Sao Tome and Principe,STP,2019,213392.0,222.283333333333,3.82254255079853,41933.0,73.598,60.0,0.625,2.9867096
16020,Sao Tome and Principe,STP,2021,221961.0,231.209375,3.83175422709395,28019.0,75.073,59.0,0.631,2.4012375
16129,Senegal,SEN,2000,9968260.0,51.775099984418,3.22899884232554,97525.0,40.32,21.0,0.398,35.1979
16134,Senegal,SEN,2005,11235472.0,58.3569937152652,3.42167645471414,449682.0,41.714,25.0,0.43,29.480545
16139,Senegal,SEN,2010,12635413.0,65.6282813068093,3.56815022857386,0.0,43.773,37.0,0.477,23.741837
16144,Senegal,SEN,2015,14593331.0,75.7976990598868,3.52362334286885,115355.0,45.862,45.0,0.509,18.26696
16146,Senegal,SEN,2017,15475002.0,80.3770944787825,3.498380920997,21038.0,46.74,49.0,0.517,16.144867
16148,Senegal,SEN,2019,16352922.0,84.9370072196541,3.51051951175819,457722.0,47.653,51.0,0.52,14.062378
16150,Senegal,SEN,2021,17220867.0,89.4451098530099,3.54310568518721,359705.738,48.6,50.0,0.522,12.022423
16194,Serbia,SRB,2000,7516346.0,,16.0681726957932,,52.769,44.0,0.701,0.63256836
16199,Serbia,SRB,2005,7440769.0,,17.3287763990899,918540.0,53.883,63.0,0.743,0.5873184
16204,Serbia,SRB,2010,7291436.0,83.3688085982163,17.3759538185157,985072.0,54.993,63.0,0.775,0.54319
16209,Serbia,SRB,2015,7095383.0,81.1271781385776,18.883979706442,2427047.0,55.696,72.0,0.802,0.50144196
16211,Serbia,SRB,2017,7020858.0,80.275074319689,19.9073825690271,2442731.0,55.942,73.0,0.808,0.4850464
16213,Serbia,SRB,2019,6945235.0,79.4104161902584,21.0643608505556,2469081.0,56.26,77.0,0.817,0.46855164
16215,Serbia,SRB,2021,6834326.0,81.2739445831847,21.888601009739,1276465.0,56.651,72.0,0.807,0.45198822
16260,Seychelles,SYC,2000,81131.0,176.371739130435,7.42096545764421,393835.0,50.433,44.0,,6.0900345
16265,Seychelles,SYC,2005,82858.0,180.126086956522,7.31465507584074,498836.0,51.67,48.0,,5.4628143
16270,Seychelles,SYC,2010,89770.0,195.152173913043,7.21851933748197,412714.0,53.336,59.0,0.758,4.835594
16275,Seychelles,SYC,2015,93419.0,203.084782608696,7.05775929198588,497496.0,55.4,73.0,0.819,4.208374
16277,Seychelles,SYC,2017,95843.0,208.354347826087,7.1411099696246,633518.0,56.261,75.0,0.844,3.957489
16279,Seychelles,SYC,2019,97625.0,212.228260869565,7.36545956030786,414088.0,57.119,74.0,0.85,3.706604
16281,Seychelles,SYC,2021,99258.0,215.778260869565,7.89185892875292,137565.0,57.972,75.0,0.838,3.5811539
16325,Sierra Leone,SLE,2000,4423611.0,61.2858270989194,3.53924615667538,19009.0,35.626,14.0,0.318,52.32052
16330,Sierra Leone,SLE,2005,5501712.0,76.2221113881962,3.37882068537751,16743.0,36.919,16.0,0.37,47.289005
16335,Sierra Leone,SLE,2010,6222714.0,86.2110556940981,3.2842502483643,0.0,38.856,27.0,0.41,41.216026
16340,Sierra Leone,SLE,2015,7037655.0,97.5014546965918,3.15426090082563,,40.829,35.0,0.432,35.297905
16342,Sierra Leone,SLE,2017,7379299.0,102.234677195899,3.13219453500935,,41.636,39.0,0.445,32.972298
16344,Sierra Leone,SLE,2019,7731991.0,107.120961485176,3.13516272846153,,42.484,38.0,0.455,30.660774
16346,Sierra Leone,SLE,2021,8094602.0,112.144666112497,3.15159411173026,,43.372,41.0,0.458,28.365799
16390,Singapore,SGP,2000,4027887.0,6011.77164179105,6.24975683013051,16704341.0,100.0,64.0,0.882,0.0
16395,Singapore,SGP,2005,4265762.0,6191.23657474601,7.04428055389378,17744017.0,100.0,70.0,0.911,0.0
16400,Singapore,SGP,2010,5076732.0,7231.81196581197,7.3372360210155,24859825.1577843,100.0,82.0,0.932,0.0
16405,Singapore,SGP,2015,5535002.0,7806.77291960508,8.99820725948152,33585397.0,100.0,87.0,0.935,0.0
16407,Singapore,SGP,2017,5612253.0,7882.37780898876,9.96401995439571,38094990.0,100.0,88.0,0.935,0.0
16409,Singapore,SGP,2019,5703569.0,7965.87849162011,10.9750531897302,43050722.0,100.0,88.0,0.942,0.0
16411,Singapore,SGP,2021,5453566.0,7595.49582172702,12.258194216314,2311712.0,100.0,89.0,0.948,0.0
16520,Slovakia,SVK,2000,5388720.0,112.031600831601,11.3287846336031,57095.0,,,,
16590,Slovakia,SVK,2005,,,,,55.563,73.0,0.815,0.0
16595,Slovakia,SVK,2010,,,,,54.685,76.0,0.851,0.0
16600,Slovakia,SVK,2015,,,,,53.889,82.0,0.861,0.0
16602,Slovakia,SVK,2017,,,,,53.751,84.0,0.865,0.0
16604,Slovakia,SVK,2019,,,,,53.729,82.0,0.871,0.0
16606,Slovakia,SVK,2021,,,,,53.82,82.0,0.859,0.0
16650,Slovenia,SVN,2000,1988925.0,98.7549652432969,13.9071257730963,627907.0,50.754,73.0,0.829,0.5
16655,Slovenia,SVN,2005,2000474.0,99.3284011916584,15.3305839236402,757651.0,51.533,74.0,0.876,0.5
16660,Slovenia,SVN,2010,2048583.0,101.685826607499,16.3680688560959,979803.0,52.658,77.0,0.896,0.5
16665,Slovenia,SVN,2015,2063531.0,102.446109241111,18.0184247458794,1045409.0,53.781,81.0,0.909,0.5
16667,Slovenia,SVN,2017,2066388.0,102.610871929328,19.0009988314642,1087075.0,54.273,83.0,0.918,0.5
16669,Slovenia,SVN,2019,2088385.0,103.711934605987,19.8516683589804,869640.1,54.822,85.0,0.923,0.5
16671,Slovenia,SVN,2021,2108079.0,104.689964442502,20.4309073032618,21037.0,55.427,84.0,0.924,0.5
16803,Solomon Islands,SLB,2000,440469.0,15.7366559485531,3.39365539913138,75262.0,15.813,31.0,0.547,16.25103
16808,Solomon Islands,SLB,2005,483080.0,17.2590210789568,3.4187883799905,91450.0,17.832,32.0,0.553,16.930779
16813,Solomon Islands,SLB,2010,532968.0,19.0413719185423,3.47028339412498,142660.0,20.048,40.0,0.564,21.096954
16818,Solomon Islands,SLB,2015,639415.0,22.8444087173991,3.5178248868106,373739.0,22.36,45.0,0.576,24.964813
16820,Solomon Islands,SLB,2017,685672.0,24.497034655234,3.64059174108884,427806.0,23.286,47.0,0.581,26.431602
16822,Solomon Islands,SLB,2019,728147.0,26.014540907467,3.7418955238434,229670.648,24.21,46.0,0.583,27.037048
16824,Solomon Islands,SLB,2021,762591.0,27.2451232583065,3.65490567361425,100593.419,25.128,47.0,0.577,26.770523
16868,Somalia,SOM,2000,,,2.60195686860745,,33.247,11.0,,68.25209
16873,Somalia,SOM,2005,,,2.53413869000176,,36.311,12.0,,54.287926
16878,Somalia,SOM,2010,,,2.42614506331128,,39.31,17.0,,40.945797
16883,Somalia,SOM,2015,,,2.39233268053472,,43.245,21.0,,27.88266
16885,Somalia,SOM,2017,,,2.46189328494081,,44.391,25.0,,22.99321
16887,Somalia,SOM,2019,,,2.51777325278675,,45.554,26.0,,18.188545
16889,Somalia,SOM,2021,,,2.5370971711291,,46.731,27.0,,13.471268
9488,South Korea,KOR,2000,47008111.0,487.332687124197,7.091050395922,34331368.0,79.621,73.0,0.83,
9493,South Korea,KOR,2005,48184561.0,497.517408363449,9.00039400945138,33888328.0,81.345,77.0,0.866,1.2988281
9498,South Korea,KOR,2010,49554112.0,509.815967078189,10.9916944218993,36987982.0,81.936,82.0,0.894,0.97125244
9503,South Korea,KOR,2015,51014947.0,523.525547744882,12.954685714924,66093149.0,81.634,86.0,0.914,0.56178284
9505,South Korea,KOR,2017,51361911.0,526.734806686494,13.8737462057967,82818983.0,81.503,88.0,0.922,0.39798737
9507,South Korea,KOR,2019,51764822.0,530.377274590164,15.0634884441589,92434079.0,81.43,89.0,0.927,0.23419952
9509,South Korea,KOR,2021,51769539.0,530.425604508197,16.6596412164908,34020088.0,81.414,89.0,0.933,0.07041168
17415,Spain,ESP,2000,40567864.0,81.2983246492986,16.547877414587,39711776.0,76.262,69.0,0.833,0.0
17420,Spain,ESP,2005,43653155.0,87.4654972049129,16.5458746280758,49855007.0,77.263,74.0,0.857,0.0
17425,Spain,ESP,2010,46576897.0,93.1519309613808,16.8924601879808,52847712.6083233,78.442,78.0,0.875,0.0
17430,Spain,ESP,2015,46422303.0,92.907597351004,18.5417546078088,60564041.0,79.602,85.0,0.895,0.073272705
17432,Spain,ESP,2017,46571232.0,93.2268622784207,18.9928200430073,71598374.0,80.08,86.0,0.902,0.07371521
17434,Spain,ESP,2019,47118501.0,94.3181087826492,19.3818276285973,88237165.272,80.565,85.0,0.91,0.074165344
17436,Spain,ESP,2021,47443821.0,94.9382927184248,19.8133822943511,43440479.727,81.056,85.0,0.912,0.07461548
17480,Sri Lanka,LKA,2000,19293054.0,307.655142720459,6.20541999740995,1755567.0,18.38,44.0,0.702,15.404404
17485,Sri Lanka,LKA,2005,20216524.0,322.381183224366,6.62129388263546,2817778.0,18.303,48.0,0.721,13.948685
17490,Sri Lanka,LKA,2010,20879089.0,332.946723010684,7.42722778757253,3008322.69188759,18.226,55.0,0.748,12.49131
17495,Sri Lanka,LKA,2015,20970000.0,338.810527846445,8.99054561576392,4911730.0,18.256,61.0,0.769,11.020821
17497,Sri Lanka,LKA,2017,21453000.0,346.614318258931,9.69368587386127,5403577.0,18.384,65.0,0.777,10.42086
17499,Sri Lanka,LKA,2019,21803000.0,352.431694638296,10.3754608627101,5582446.0,18.585,66.0,0.781,9.814804
17501,Sri Lanka,LKA,2021,22156000.0,358.163595215002,11.0456449788576,871685.0,18.86,67.0,0.777,9.203491
18122,Sudan,SDN,2000,27816745.0,,2.91421952701906,414179.0,32.495,25.0,,35.843857
18127,Sudan,SDN,2005,31262444.0,,2.71830799150425,510977.0,32.76,27.0,,34.134438
18132,Sudan,SDN,2010,35414399.0,,2.58663993441425,580325.0,33.089,36.0,0.479,25.899094
18137,Sudan,SDN,2015,40024431.0,21.4263549250535,2.67303734220435,496177.0,33.894,43.0,0.498,17.618599
18139,Sudan,SDN,2017,42714306.0,22.8663308351178,2.77804346419624,557792.04,34.37,45.0,0.506,14.308212
18141,Sudan,SDN,2019,45548175.0,24.3833913276231,2.9179533217527,530001.0,34.936,45.0,0.517,11.007294
18143,Sudan,SDN,2021,48066924.0,25.7317580299786,3.05363725791981,1386967.0,35.593,44.0,0.512,7.721657
18188,Suriname,SUR,2000,476643.0,2.96959751627976,4.49445392043941,232649.0,66.444,45.0,,10.548485
18193,Suriname,SUR,2005,519313.0,3.23544160927946,5.61030208207967,315410.0,66.682,58.0,0.685,8.10099
18198,Suriname,SUR,2010,549923.0,3.42614907791599,5.8471822418775,214667.0,66.344,65.0,0.707,5.7569275
18203,Suriname,SUR,2015,581627.0,3.62367242275927,6.12626305174966,259682.0,66.056,71.0,0.718,3.3694992
18205,Suriname,SUR,2017,593713.0,3.69897103321145,6.40865199178728,284935.0,66.041,72.0,0.715,2.4001694
18207,Suriname,SUR,2019,605768.0,3.77407650640365,6.77123915426368,236601.0,66.095,72.0,0.72,1.4284134
18209,Suriname,SUR,2021,617896.0,3.84963678669192,7.164393360695,20181.0,66.219,63.0,0.697,0.9421921
18253,Sweden,SWE,2000,8872109.0,21.7806145583158,17.2641350678943,13354314.0,84.026,72.0,0.912,0.51924896
18258,Sweden,SWE,2005,9029572.0,22.1671788927031,17.2765354335417,,84.319,76.0,0.911,0.4567337
18263,Sweden,SWE,2010,9378126.0,23.0228627359425,18.2772882991165,41153081.0,85.056,81.0,0.918,0.39246368
18268,Sweden,SWE,2015,9799186.0,24.0582617728817,19.6982615865952,58636668.0,86.553,84.0,0.945,0.32832336
18270,Sweden,SWE,2017,10057698.0,24.6929419766692,19.8018336203973,51825549.0,87.146,85.0,0.949,0.3048172
18272,Sweden,SWE,2019,10278887.0,25.2378879395011,19.9506621429353,50957868.602,87.708,85.0,0.955,0.28259277
18274,Sweden,SWE,2021,10415811.0,25.5740792575133,20.1967832299352,20067143.633,88.238,85.0,0.958,0.2615509
18318,Switzerland,CHE,2000,7184250.0,181.771231711013,15.3331918616722,17268093.0,73.383,75.0,0.892,0.0
18323,Switzerland,CHE,2005,7437115.0,188.198156410317,15.8531022603741,9662619.0,73.478,79.0,0.909,0.0
18328,Switzerland,CHE,2010,7824909.0,198.032658685794,16.8296381939452,22146864.0,73.607,82.0,0.945,0.0
18333,Switzerland,CHE,2015,8282396.0,209.626620751132,17.8893566752222,27011762.0,73.718,84.0,0.957,0.0
18335,Switzerland,CHE,2017,8451840.0,213.918480127503,18.2004755827912,26732570.0,73.761,86.0,0.96,0.0
18337,Switzerland,CHE,2019,8575280.0,217.042781721823,18.582145616847,30339654.0,73.849,86.0,0.965,0.0
18339,Switzerland,CHE,2021,8704546.0,220.31454103721,18.9280297681521,10988881.272,73.996,86.0,0.968,0.0
18449,Tajikistan,TJK,2000,6284735.0,44.903793941126,3.61844185805433,168006.0,26.501,42.0,0.554,39.58587
18454,Tajikistan,TJK,2005,6924720.0,49.4764218348099,3.6146590486445,479172.0,26.51,46.0,0.611,33.308876
18459,Tajikistan,TJK,2010,7652141.0,54.6737710774507,3.18537669296584,616999.412307647,26.52,58.0,0.639,27.032936
18464,Tajikistan,TJK,2015,8643840.0,62.2799913538439,2.95521434917814,1034477.0,26.742,68.0,0.658,20.710495
18466,Tajikistan,TJK,2017,9085946.0,65.4654225808776,3.03561676461647,580374.0,26.982,69.0,0.666,18.16121
18468,Tajikistan,TJK,2019,9529966.0,68.6646444268319,3.18626005591206,539094.616,27.309,70.0,0.673,15.611954
18470,Tajikistan,TJK,2021,9966908.0,71.8128683622739,3.33981193867687,125163.504,27.726,67.0,0.672,15.542664
18514,Tanzania,TZA,2000,34260139.0,38.6770591555656,2.79254270965659,193069.0,22.309,20.0,0.414,64.31019
18519,Tanzania,TZA,2005,39182076.0,44.2335470760894,2.73058783306939,257223.0,24.845,23.0,0.465,54.78336
18524,Tanzania,TZA,2010,44758488.0,50.5288868819147,2.80859133142066,750421.0,28.114,33.0,0.513,45.16918
18529,Tanzania,TZA,2015,52020962.0,58.7276608715286,2.94766271335005,1312807.0,31.617,38.0,0.52,35.748306
18531,Tanzania,TZA,2017,55652890.0,62.8278279521337,2.96645421288993,1221678.0,33.053,40.0,0.528,32.05178
18533,Tanzania,TZA,2019,59174891.0,66.8038959132987,3.00234097600619,1498093.0,34.5,42.0,0.546,28.400833
18535,Tanzania,TZA,2021,62830412.0,70.9306976744186,3.02778931323895,1146973.0,35.954,43.0,0.548,24.797318
18579,Thailand,THA,2000,63007815.0,123.329513202451,6.11782601888353,17392091.0,31.386,43.0,0.657,5.685112
18584,Thailand,THA,2005,66017420.0,129.220419268336,7.47503391888863,18902629.0,37.411,59.0,0.707,3.89357
18589,Thailand,THA,2010,68579447.0,134.235250249564,8.57760701557125,28780723.0,43.856,68.0,0.742,2.265091
18594,Thailand,THA,2015,70540795.0,138.07433106931,10.3239727428364,56447637.0,47.694,76.0,0.788,0.85378265
18596,Thailand,THA,2017,71160187.0,139.286709467791,11.2659962515276,70704889.0,49.2,81.0,0.794,0.38291168
18598,Thailand,THA,2019,71522271.0,139.995441288731,12.3287535151114,76344410.0,50.692,82.0,0.8,0.0
18600,Thailand,THA,2021,71727332.0,140.396821233534,13.4920297885888,12734583.0,52.163,82.0,0.8,0.0
18709,Togo,TGO,2000,5140037.0,94.5033462033462,2.7902428319332,77273.0,32.907,19.0,0.448,50.736206
18714,Togo,TGO,2005,5844631.0,107.457823129252,2.7450407048794,,35.185,25.0,0.46,43.889393
18719,Togo,TGO,2010,6732590.0,123.783599926457,2.73840379408222,663013.0,37.533,30.0,0.483,37.3405
18724,Togo,TGO,2015,7663195.0,140.893454679169,2.84488370419364,420875.0,40.1,40.0,0.523,31.056404
18726,Togo,TGO,2017,8057140.0,148.136422136422,2.91843029402681,500686.0,41.162,43.0,0.534,28.635117
18728,Togo,TGO,2019,8463068.0,155.599705828277,2.99903061159381,633629.0,42.248,41.0,0.549,26.268158
18730,Togo,TGO,2021,8878379.0,163.235502849789,3.07259371742261,672184.0,43.358,44.0,0.56,23.957573
18798,Tonga,TON,2000,102677.0,142.606944444444,5.40137810133671,51615.0,23.012,43.0,0.688,0.97787476
18803,Tonga,TON,2005,105671.0,146.765277777778,5.66569825212215,,23.155,45.0,0.706,0.94205475
18808,Tonga,TON,2010,107400.0,149.166666666667,5.76957993286747,,23.389,53.0,0.724,0.75662994
18813,Tonga,TON,2015,106095.0,147.354166666667,6.0082944530845,,23.275,54.0,0.743,0.5682297
18815,Tonga,TON,2017,105356.0,146.327777777778,6.06850140714059,,23.169,56.0,0.755,0.49290466
18817,Tonga,TON,2019,105669.0,146.7625,6.23547949029758,,23.107,57.0,0.763,0.41792297
18819,Tonga,TON,2021,105490.0,146.513888888889,6.42196616724887,,23.104,57.0,0.763,0.34311676
18928,Tunisia,TUN,2000,9764935.0,62.8535980947477,5.48804956264176,1907876.0,63.432,44.0,0.654,7.423439
18933,Tunisia,TUN,2005,10255472.0,66.0110195674562,6.15005793248434,1996699.0,65.237,58.0,0.69,5.80925
18938,Tunisia,TUN,2010,10765980.0,69.2969876416066,6.50045327968285,2739634.0,66.657,61.0,0.717,4.34993
18943,Tunisia,TUN,2015,11402264.0,73.3925334706488,6.96910280274163,3496190.0,68.056,63.0,0.728,2.9821625
18945,Tunisia,TUN,2017,11650498.0,74.9903321318229,7.37113523511462,3963968.0,68.642,65.0,0.737,2.45829
18947,Tunisia,TUN,2019,11875081.0,76.4358972708548,7.94574369640089,4335325.0,69.254,68.0,0.74,1.9480286
18949,Tunisia,TUN,2021,12048622.0,77.5529222451081,8.55788701156501,1675777.0,69.888,67.0,0.728,1.4524994
19253,Turkey,TUR,2000,,,,,64.741,57.0,0.669,4.3982925
19258,Turkey,TUR,2005,,,,,67.84,64.0,0.701,3.4947586
19003,Turkey,TUR,2010,73142150.0,95.0354715902447,7.19502518236352,45665249.0,,,,
19008,Turkey,TUR,2015,78218479.0,101.631276067721,7.61843212730696,96604665.0,,,,
19010,Turkey,TUR,2017,80312698.0,104.352348531112,7.94642994912766,107917326.0,,,,
19012,Turkey,TUR,2019,82579440.0,107.297584553617,8.52263227141434,111131475.0,,,,
19014,Turkey,TUR,2021,84147318.0,109.334768655068,9.38495985854274,69065868.0,,,,
